[2026-04-27 22:34:39] INFO     - Processing count= 42
[2026-04-27 22:34:39] INFO     - Processing player of GT : 'Rashid Khan' | 289 points | team: GT
[2026-04-27 22:34:39] DEBUG    - Match found for Rashid Khan in Points at row 46
[2026-04-27 22:34:39] INFO     - No update needed for Rashid Khan in Points as points are unchanged.
[2026-04-27 22:34:39] DEBUG    - ===============================================================
[2026-04-27 22:34:39] INFO     - Processing count= 43
[2026-04-27 22:34:39] INFO     - Processing player of KKR : 'Cameron Green' | 364 points | team: KKR
[2026-04-27 22:34:39] DEBUG    - Match found for Cameron Green in Points at row 47
[2026-04-27 22:34:39] INFO     - No update needed for Cameron Green in Points as points are unchanged.
[2026-04-27 22:34:39] DEBUG    - ===============================================================
[2026-04-27 22:34:39] INFO     - Processing count= 44
[2026-04-27 22:34:39] INFO     - Processing player of KKR : 'Varun Chakaravarthy' | 221 points | team: KKR
[2026-04-27 22:34:39] DEBUG    - Match found for Varun Chakaravarthy in Points at row 48
[2026-04-27 22:34:39] INFO     - No update needed for Varun Chakaravarthy in Points as points are unchanged.
[2026-04-27 22:34:39] DEBUG    - ===============================================================
[2026-04-27 22:34:39] INFO     - Processing count= 45
[2026-04-27 22:34:39] INFO     - Processing player of LSG : 'Digvesh Singh' | 115 points | team: LSG
[2026-04-27 22:34:39] DEBUG    - Match found for Digvesh Singh in Points at row 49
[2026-04-27 22:34:39] INFO     - No update needed for Digvesh Singh in Points as points are unchanged.
[2026-04-27 22:34:39] DEBUG    - ===============================================================
[2026-04-27 22:34:39] INFO     - Processing count= 46
[2026-04-27 22:34:39] INFO     - Processing player of LSG : 'Rishabh Pant' | 353 points | team: LSG
[2026-04-27 22:34:39] DEBUG    - Match found for Rishabh Pant in Points at row 50
[2026-04-27 22:34:39] INFO     - No update needed for Rishabh Pant in Points as points are unchanged.
[2026-04-27 22:34:39] DEBUG    - ===============================================================
[2026-04-27 22:34:39] INFO     - Processing count= 47
[2026-04-27 22:34:39] INFO     - Processing player of PBSK : 'Arshdeep Singh' | 225 points | team: PBSK
[2026-04-27 22:34:39] DEBUG    - Match found for Arshdeep Singh in Points at row 51
[2026-04-27 22:34:39] INFO     - No update needed for Arshdeep Singh in Points as points are unchanged.
[2026-04-27 22:34:39] DEBUG    - ===============================================================
[2026-04-27 22:34:39] INFO     - Processing count= 48
[2026-04-27 22:34:39] INFO     - Processing player of RCB : 'Krunal Pandya' | 322 points | team: RCB
[2026-04-27 22:34:39] DEBUG    - Match found for Krunal Pandya in Points at row 52
[2026-04-27 22:34:40] INFO     - Points gained for Krunal Pandya in Points: 43 (Points: 322, Dot Balls: 41, Previous Total: 320)
[2026-04-27 22:34:40] INFO     - Data updated successfully for Krunal Pandya in Points - 322 points and 41 dot balls!
[2026-04-27 22:34:40] DEBUG    - Sleeping 4s before next update.
[2026-04-27 22:34:44] DEBUG    - ===============================================================
[2026-04-27 22:34:44] INFO     - Processing count= 49
[2026-04-27 22:34:44] INFO     - Processing player of RCB : 'Rajat Patidar' | 412 points | team: RCB
[2026-04-27 22:34:44] DEBUG    - Match found for Rajat Patidar in Points at row 53
[2026-04-27 22:34:45] INFO     - Points gained for Rajat Patidar in Points: 4 (Points: 412, Dot Balls: 0, Previous Total: 408)
[2026-04-27 22:34:45] INFO     - Data updated successfully for Rajat Patidar in Points - 412 points and 0 dot balls!
[2026-04-27 22:34:45] DEBUG    - Sleeping 4s before next update.
[2026-04-27 22:34:49] DEBUG    - ===============================================================
[2026-04-27 22:34:49] INFO     - Processing count= 50
[2026-04-27 22:34:49] INFO     - Processing player of RR : 'Yashasvi Jaiswal' | 398 points | team: RR
[2026-04-27 22:34:49] DEBUG    - Match found for Yashasvi Jaiswal in Points at row 54
[2026-04-27 22:34:49] INFO     - No update needed for Yashasvi Jaiswal in Points as points are unchanged.
[2026-04-27 22:34:49] DEBUG    - ===============================================================
[2026-04-27 22:34:49] INFO     - Processing count= 51
[2026-04-27 22:34:49] INFO     - Processing player of SRH : 'Travis Head' | 280 points | team: SRH
[2026-04-27 22:34:49] DEBUG    - Match found for Travis Head in Points at row 55
[2026-04-27 22:34:49] INFO     - No update needed for Travis Head in Points as points are unchanged.
[2026-04-27 22:34:49] DEBUG    - ===============================================================
[2026-04-27 22:34:49] INFO     - Processing count= 52
[2026-04-27 22:34:49] INFO     - Processing player of SRH : 'Nitish Kumar Reddy' | 448 points | team: SRH
[2026-04-27 22:34:49] DEBUG    - Match found for Nitish Kumar Reddy in Points at row 56
[2026-04-27 22:34:49] INFO     - No update needed for Nitish Kumar Reddy in Points as points are unchanged.
[2026-04-27 22:34:49] DEBUG    - ===============================================================
[2026-04-27 22:34:49] INFO     - Processing count= 53
[2026-04-27 22:34:49] INFO     - Processing player of MI : 'Naman Dhir' | 277 points | team: MI
[2026-04-27 22:34:49] DEBUG    - Match found for Naman Dhir in Points at row 57
[2026-04-27 22:34:49] INFO     - No update needed for Naman Dhir in Points as points are unchanged.
[2026-04-27 22:34:49] DEBUG    - ===============================================================
[2026-04-27 22:34:49] INFO     - Processing count= 54
[2026-04-27 22:34:49] INFO     - Processing player of KKR : 'Finn Allen' | 138 points | team: KKR
[2026-04-27 22:34:49] DEBUG    - Match found for Finn Allen in Points at row 58
[2026-04-27 22:34:49] INFO     - No update needed for Finn Allen in Points as points are unchanged.
[2026-04-27 22:34:49] DEBUG    - ===============================================================
[2026-04-27 22:34:49] INFO     - Processing count= 55
[2026-04-27 22:34:49] INFO     - Processing player of GT : 'Rahul Tewatia' | 99 points | team: GT
[2026-04-27 22:34:49] DEBUG    - Match found for Rahul Tewatia in Points at row 59
[2026-04-27 22:34:49] INFO     - No update needed for Rahul Tewatia in Points as points are unchanged.
[2026-04-27 22:34:49] DEBUG    - ===============================================================
[2026-04-27 22:34:49] INFO     - Processing count= 56
[2026-04-27 22:34:49] INFO     - Processing player of GT : 'Jason Holder' | 95 points | team: GT
[2026-04-27 22:34:49] DEBUG    - Match found for Jason Holder in Points at row 60
[2026-04-27 22:34:49] INFO     - No update needed for Jason Holder in Points as points are unchanged.
[2026-04-27 22:34:49] DEBUG    - ===============================================================
[2026-04-27 22:34:49] INFO     - Processing count= 57
